transaction_id,user_id,transaction_date,transaction_time,transaction_type,transaction_category,amount,currency,transaction_status,payment_method,age_group,country,city,subscription_plan,fraud_flag,transaction_fee,revenue_generated,cashback_amount
TXN000980,USR37149,1/10/2023,12:31:13,Transfer,Utilities,4788.27,GBP,Successful,Bank Transfer,18-24,United Kingdom,Bristol,Standard,0,71.82,57.46,0
TXN003129,USR90225,1/10/2023,11:38:40,Purchase,Food & Dining,109.75,GBP,Successful,Card,55+,United Kingdom,Liverpool,Plus,0,1.1,0.88,0.55
TXN014134,USR96275,1/10/2023,18:09:41,Refund,Shopping,292.87,GBP,Successful,Bank Transfer,25-34,United Kingdom,Bristol,Standard,0,4.39,3.51,0
TXN000639,USR12170,1/10/2023,19:30:21,Top-up,Healthcare,669.95,GBP,Successful,Card,25-34,United Kingdom,,Standard,0,10.05,8.04,0
TXN011842,USR81302,1/10/2023,7:48:29,Purchase,Shopping,786.66,GBP,Successful,Card,18-24,United Kingdom,Liverpool,Premium,0,3.93,3.14,7.87
TXN011217,USR57085,1/10/2023,18:41:40,Top-up,Entertainment,145.52,GBP,Successful,Card,45-54,United Kingdom,Edinburgh,Plus,0,1.46,1.17,0.73
TXN000392,USR15339,1/10/2023,14:17:19,Purchase,Food & Dining,599.86,EUR,Successful,Apple Pay,25-34,France,Marseille,Standard,0,9,7.2,0
TXN005607,USR18869,1/10/2023,7:55:00,Purchase,Shopping,325.29,GBP,Successful,Card,35-44,United Kingdom,Bristol,Standard,0,4.88,3.9,0
TXN005450,USR12043,1/10/2023,16:59:39,Refund,Utilities,23.76,GBP,Successful,Bank Transfer,18-24,United Kingdom,Leeds,Plus,0,0.24,0.19,0.12
TXN013529,USR21415,1/10/2023,21:23:25,Purchase,Shopping,398.68,EUR,Successful,Card,25-34,Italy,Rome,Standard,0,5.98,4.78,0
TXN004889,USR89632,1/10/2023,18:52:53,Purchase,Healthcare,939.49,GBP,Reversed,Card,35-44,United Kingdom,London,Premium,0,4.7,3.76,0
TXN013490,USR44567,1/10/2023,14:49:58,Purchase,Entertainment,720.39,GBP,Successful,Card,25-34,United Kingdom,London,Metal,0,1.44,1.15,10.81
TXN000808,USR13145,1/10/2023,14:43:11,Purchase,Food & Dining,201.92,GBP,Successful,Bank Transfer,25-34,United Kingdom,Liverpool,Standard,0,3.03,2.42,0
TXN010704,USR80208,1/10/2023,4:02:25,Refund,Food & Dining,536.16,USD,Failed,Bank Transfer,18-24,United States,Miami,Metal,0,1.07,0.86,0
TXN001491,USR41079,1/10/2023,18:37:31,Refund,Food & Dining,328.67,GBP,Successful,Card,,United Kingdom,Manchester,Standard,0,4.93,3.94,0
TXN000058,USR80098,1/10/2023,17:43:27,Purchase,Food & Dining,141.58,GBP,Successful,Direct Debit,18-24,United Kingdom,Edinburgh,Standard,0,2.12,1.7,0
TXN004335,USR86765,1/10/2023,10:56:31,Refund,Utilities,437.51,GBP,Successful,Card,25-34,United Kingdom,Bristol,Plus,0,4.38,3.5,2.19
TXN006251,USR54473,1/10/2023,18:53:13,Transfer,Travel,4399.13,EUR,Successful,Card,45-54,Netherlands,Amsterdam,Standard,0,65.99,52.79,0
TXN009382,USR47024,1/10/2023,16:26:29,Purchase,Shopping,685.21,EUR,Successful,Direct Debit,35-44,Netherlands,Amsterdam,Standard,0,10.28,8.22,0
TXN003589,USR57526,1/11/2023,17:48:26,Purchase,Travel,355.81,GBP,Successful,Card,25-34,United Kingdom,Liverpool,Plus,0,3.56,2.85,1.78
TXN006616,USR71467,1/11/2023,2:29:35,Purchase,Healthcare,116.14,EUR,Successful,Card,25-34,France,Lyon,Plus,0,1.16,0.93,0.58
TXN006099,USR53749,1/11/2023,3:56:21,Purchase,Other,924.14,GBP,Successful,Bank Transfer,25-34,United Kingdom,Manchester,Metal,0,1.85,1.48,13.86
TXN009921,USR72787,1/11/2023,20:30:59,Purchase,Shopping,540.93,EUR,Successful,Google Pay,18-24,Germany,Hamburg,Standard,0,8.11,6.49,0
TXN000248,USR53610,1/11/2023,8:14:12,Purchase,Shopping,66.88,EUR,Successful,Apple Pay,35-44,Netherlands,Rotterdam,Plus,0,0.67,0.54,0.33
TXN006386,USR26080,1/11/2023,2:12:01,Transfer,Shopping,1264.92,EUR,Successful,Bank Transfer,18-24,Netherlands,Amsterdam,Standard,0,18.97,15.18,0
TXN008290,USR27079,1/11/2023,8:23:16,Purchase,Shopping,200.83,GBP,Reversed,Card,25-34,United Kingdom,London,Plus,0,2.01,1.61,0
TXN009027,USR29073,1/11/2023,15:29:10,Transfer,Food & Dining,3916.03,EUR,Successful,Bank Transfer,35-44,France,Paris,Standard,1,58.74,46.99,0
TXN005298,USR84393,1/11/2023,18:09:52,Top-up,Entertainment,1467.94,GBP,Successful,Apple Pay,35-44,United Kingdom,Bristol,Standard,0,22.02,17.62,0
TXN013998,USR80286,1/11/2023,16:22:59,Purchase,Utilities,9.61,EUR,Successful,Card,45-54,Germany,Frankfurt,Premium,0,0.05,0.04,0.1
TXN012596,USR66369,1/11/2023,18:06:24,Purchase,Entertainment,301.37,EUR,Successful,Apple Pay,25-34,Spain,Barcelona,Standard,0,4.52,3.62,0
TXN007240,USR80748,1/11/2023,4:16:32,Top-up,Healthcare,245.59,EUR,Successful,Apple Pay,18-24,Netherlands,Utrecht,Standard,0,3.68,2.94,0
TXN012604,USR41991,1/11/2023,16:07:14,Refund,Food & Dining,304.36,EUR,Successful,Apple Pay,35-44,Italy,Rome,Plus,0,3.04,2.43,1.52
TXN010464,USR98225,1/11/2023,12:39:29,Transfer,Other,2954.15,EUR,Successful,Apple Pay,35-44,Italy,Naples,Metal,0,5.91,4.73,44.31
TXN009902,USR74819,1/11/2023,12:43:46,Transfer,Other,1444.24,USD,Successful,Card,45-54,United States,Los Angeles,Premium,0,7.22,5.78,14.44
TXN009328,USR69450,1/11/2023,10:33:40,Transfer,Shopping,1834.24,EUR,Successful,Card,25-34,Germany,Frankfurt,Standard,0,27.51,22.01,0
TXN008551,USR20328,1/11/2023,11:57:11,Refund,Healthcare,412.58,USD,Successful,Card,35-44,United States,Miami,Plus,0,4.13,3.3,2.06
TXN004615,USR88849,1/11/2023,6:43:54,Transfer,Healthcare,501.83,GBP,Successful,Card,35-44,United Kingdom,Leeds,Plus,0,5.02,4.02,2.51
TXN002627,USR42008,1/11/2023,2:34:04,Refund,Food & Dining,181.25,EUR,Successful,Apple Pay,25-34,Netherlands,Utrecht,Standard,0,2.72,2.18,0
TXN002155,USR61417,1/11/2023,7:43:31,Transfer,Utilities,6681.75,USD,Successful,Direct Debit,25-34,United States,Los Angeles,Metal,1,13.36,10.69,100.23
TXN004200,USR17328,1/11/2023,7:23:17,Purchase,Healthcare,200.93,GBP,Successful,Card,35-44,United Kingdom,Leeds,Standard,0,3.01,2.41,0
TXN014026,USR13883,1/11/2023,16:17:09,Refund,Shopping,105.89,EUR,Successful,Card,35-44,Spain,Valencia,Metal,0,0.21,0.17,1.59
TXN001542,USR13105,1/11/2023,16:45:48,Purchase,Other,723.84,GBP,Successful,Apple Pay,25-34,United Kingdom,Liverpool,Plus,0,7.24,5.79,3.62
TXN011659,USR98067,1/11/2023,18:28:01,Purchase,Entertainment,3.39,EUR,Successful,Bank Transfer,25-34,Italy,Naples,Standard,0,0.05,0.04,0
TXN009475,USR99126,1/11/2023,17:49:44,Withdrawal,Shopping,389.58,EUR,Failed,Card,25-34,France,Lyon,Plus,0,3.9,3.12,
TXN003207,USR85543,1/12/2023,3:35:46,Transfer,Shopping,3459.26,GBP,Successful,Google Pay,25-34,United Kingdom,Bristol,Standard,1,51.89,41.51,0
TXN000527,USR36099,1/12/2023,7:55:18,Top-up,Travel,466.28,EUR,Successful,Card,18-24,Italy,Florence,Standard,0,6.99,5.59,0
TXN009736,USR45325,1/12/2023,20:49:14,Refund,Utilities,713.66,EUR,Failed,Bank Transfer,35-44,Germany,Berlin,Metal,0,1.43,1.14,0
TXN002850,USR40597,1/12/2023,8:59:43,Refund,Shopping,205.88,GBP,Successful,Card,45-54,United Kingdom,Leeds,Standard,0,3.09,2.47,0
TXN001739,USR32734,1/12/2023,19:36:51,Purchase,Utilities,707.8,GBP,Successful,Apple Pay,25-34,United Kingdom,Leeds,Premium,0,3.54,2.83,7.08
TXN001845,USR44174,1/12/2023,19:58:37,Purchase,Entertainment,658.92,GBP,Successful,Apple Pay,18-24,United Kingdom,Manchester,Standard,0,9.88,7.9,0
TXN000902,USR72739,1/12/2023,15:44:12,Purchase,Shopping,759.78,EUR,Reversed,Card,25-34,France,Paris,Standard,0,11.4,9.12,
TXN002453,USR25551,1/12/2023,7:27:08,Transfer,,4357.81,GBP,Successful,Bank Transfer,18-24,United Kingdom,Manchester,Standard,0,65.37,52.3,0
TXN010788,USR30591,1/12/2023,11:42:10,Purchase,Travel,483.22,GBP,Successful,Card,18-24,United Kingdom,Birmingham,Plus,0,4.83,3.86,2.42
TXN004982,USR88023,1/12/2023,18:57:23,Transfer,Travel,1728.18,GBP,Successful,Card,18-24,United Kingdom,Liverpool,Plus,0,17.28,13.82,8.64
TXN005847,USR50088,1/12/2023,16:50:36,Purchase,Shopping,683.37,EUR,Successful,Google Pay,25-34,France,Lyon,Standard,0,10.25,8.2,0
TXN008613,USR66283,1/12/2023,17:05:55,Top-up,Utilities,278.88,USD,Successful,Bank Transfer,25-34,United States,Los Angeles,Plus,0,2.79,2.23,1.39
TXN012070,USR31311,1/12/2023,7:32:22,Purchase,Food & Dining,694.58,EUR,Successful,Apple Pay,25-34,Netherlands,Amsterdam,Standard,0,10.42,8.34,0
TXN012302,USR18169,1/12/2023,9:36:41,Top-up,Food & Dining,2786.32,EUR,Successful,Card,25-34,France,Marseille,Metal,0,5.57,4.46,41.79
TXN014124,USR87458,1/12/2023,17:25:53,Withdrawal,Transfer,394.8,EUR,Successful,Card,25-34,Italy,Florence,Metal,0,0.79,0.63,5.92
TXN006706,USR59792,1/12/2023,2:42:17,Withdrawal,Healthcare,163.56,GBP,Failed,Card,45-54,United Kingdom,Liverpool,Standard,1,2.45,1.96,
TXN010146,USR62757,1/13/2023,8:11:42,Top-up,Transfer,751.99,GBP,Successful,Bank Transfer,18-24,United Kingdom,Liverpool,Standard,0,11.28,9.02,0
TXN012149,USR65572,1/13/2023,17:11:54,Transfer,Utilities,362.72,EUR,Successful,Apple Pay,35-44,Spain,Valencia,Premium,0,1.81,1.45,3.63
TXN011513,USR79036,1/13/2023,17:26:21,Transfer,Shopping,5574.88,EUR,Successful,Bank Transfer,18-24,Italy,Florence,Plus,0,55.75,44.6,27.87
TXN010164,USR75748,1/13/2023,11:05:48,Top-up,Healthcare,1821.94,USD,Successful,Apple Pay,25-34,United States,Los Angeles,Premium,0,9.11,7.29,18.22
TXN000737,USR98268,1/13/2023,11:03:11,Purchase,Food & Dining,402.76,EUR,Failed,Direct Debit,18-24,Spain,Barcelona,Standard,0,6.04,4.83,0
TXN014845,USR65572,1/13/2023,16:04:07,Purchase,Other,945.98,EUR,Successful,Card,35-44,Spain,Valencia,Premium,0,4.73,3.78,9.46
TXN006669,USR35191,1/13/2023,8:13:19,Purchase,Shopping,893,USD,Successful,Bank Transfer,45-54,United States,New York,Plus,0,8.93,7.14,4.46
TXN009616,USR60023,1/13/2023,15:09:03,Purchase,Utilities,373.58,EUR,Successful,Apple Pay,35-44,Italy,Rome,Plus,0,3.74,2.99,1.87
TXN009416,USR80463,1/13/2023,19:07:03,Purchase,Healthcare,668.7,GBP,Successful,Card,18-24,United Kingdom,Glasgow,Metal,0,1.34,1.07,10.03
TXN005784,USR92969,1/13/2023,18:33:03,Purchase,,387.2,GBP,Successful,Card,18-24,United Kingdom,Leeds,Standard,0,5.81,4.65,0
TXN002456,USR70394,1/13/2023,14:54:11,Purchase,Shopping,49.56,GBP,Successful,Direct Debit,25-34,United Kingdom,Liverpool,Standard,0,0.74,0.59,0
TXN000623,USR60506,1/13/2023,8:51:26,Purchase,Shopping,135.68,EUR,Successful,Card,55+,France,Marseille,Plus,1,1.36,1.09,0.68
TXN006443,USR18566,1/13/2023,19:07:03,Transfer,Food & Dining,5701.95,EUR,Successful,Google Pay,18-24,Italy,Rome,Plus,0,57.02,45.62,28.51
TXN011064,USR74265,1/13/2023,12:03:53,Purchase,Food & Dining,1365.62,EUR,Successful,Card,55+,Germany,Hamburg,Metal,0,2.73,2.18,20.48
TXN009199,USR24744,1/13/2023,16:53:32,Transfer,Other,2744.38,EUR,Successful,Bank Transfer,45-54,Netherlands,Utrecht,Standard,0,41.17,32.94,0
TXN001551,USR67963,1/13/2023,8:14:28,Purchase,Shopping,569.27,EUR,Successful,Apple Pay,45-54,Spain,Barcelona,Standard,0,8.54,6.83,0
TXN005837,USR71894,1/13/2023,16:46:32,Purchase,Healthcare,672.11,EUR,Successful,Bank Transfer,25-34,Spain,Seville,Standard,0,10.08,8.06,0
TXN007017,USR20480,1/13/2023,8:41:35,Purchase,Food & Dining,27.05,GBP,Successful,Card,25-34,United Kingdom,Leeds,Plus,0,0.27,0.22,0.14
TXN013425,USR21814,1/13/2023,4:06:41,Top-up,Food & Dining,783.2,USD,Successful,Card,35-44,United States,Chicago,Standard,0,11.75,9.4,0
TXN011561,USR21485,1/13/2023,7:10:12,Purchase,Transfer,74.09,EUR,Successful,Card,25-34,France,Paris,Standard,0,1.11,0.89,0
TXN011667,USR66773,1/13/2023,22:34:44,Withdrawal,Utilities,386.5,USD,Successful,Card,55+,United States,Los Angeles,Plus,0,3.87,3.1,1.93
TXN000348,USR57542,1/13/2023,18:42:20,Purchase,Utilities,25.93,GBP,Successful,Card,35-44,United Kingdom,Leeds,Premium,0,0.13,0.1,0.26
TXN003708,USR95620,1/14/2023,8:24:13,Top-up,Utilities,739.08,GBP,Successful,Bank Transfer,18-24,United Kingdom,Glasgow,Metal,0,1.48,1.18,11.09
TXN008855,USR55706,1/14/2023,19:32:51,Purchase,Food & Dining,696.1,EUR,Successful,Bank Transfer,25-34,Spain,Seville,Standard,0,10.44,8.35,0
TXN014616,USR32795,1/14/2023,20:09:35,Top-up,,815.38,GBP,Successful,Bank Transfer,45-54,United Kingdom,Manchester,Plus,0,8.15,6.52,4.08
TXN007584,USR86188,1/14/2023,7:45:55,Purchase,Travel,446.47,GBP,Successful,Card,25-34,United Kingdom,,Standard,0,6.7,5.36,0
TXN006453,USR50043,1/14/2023,11:53:11,Purchase,Utilities,400.89,EUR,Successful,Card,35-44,Germany,Munich,Standard,0,6.01,4.81,0
TXN014576,USR98869,1/14/2023,3:40:08,Refund,Food & Dining,156.23,EUR,Successful,Bank Transfer,,Spain,Barcelona,Standard,0,2.34,1.87,0
TXN011428,USR36931,1/14/2023,3:58:07,Transfer,Utilities,2470.27,EUR,Successful,Card,25-34,France,Bordeaux,Premium,0,12.35,9.88,24.7
TXN004430,USR63883,1/14/2023,22:33:37,Purchase,Other,391.64,EUR,Successful,Apple Pay,25-34,Germany,Hamburg,Standard,0,5.87,4.7,0
TXN002179,USR35317,1/14/2023,2:04:58,Transfer,Food & Dining,8890.81,EUR,Successful,Card,,Germany,Munich,Metal,0,17.78,14.22,133.36
TXN009817,USR15383,1/14/2023,8:21:57,Top-up,Shopping,1301.65,EUR,Successful,Card,25-34,Germany,Berlin,Premium,0,6.51,5.21,13.02
TXN000513,USR26315,1/14/2023,16:41:26,Purchase,Healthcare,355.82,EUR,Successful,Card,25-34,Germany,Berlin,Standard,0,5.34,4.27,0
TXN011605,USR46452,1/14/2023,21:42:16,Transfer,Travel,4876.38,GBP,Successful,Bank Transfer,35-44,United Kingdom,London,Standard,0,73.15,58.52,0
TXN000063,USR51347,1/14/2023,21:17:28,Purchase,Utilities,634.44,GBP,Failed,Bank Transfer,25-34,United Kingdom,London,Standard,0,9.52,7.62,0
TXN002687,USR81068,1/14/2023,18:21:28,Purchase,Shopping,619.14,GBP,Successful,Bank Transfer,25-34,United Kingdom,Birmingham,Metal,0,1.24,0.99,9.29
TXN006146,USR26770,1/14/2023,16:41:22,Top-up,Entertainment,1640.8,GBP,Failed,Card,25-34,United Kingdom,Leeds,Standard,0,24.61,19.69,
TXN006420,USR32983,1/14/2023,3:09:23,Purchase,Shopping,743.53,EUR,Successful,Google Pay,25-34,Italy,Florence,Standard,0,11.15,8.92,0
TXN008016,USR50088,1/14/2023,8:00:20,Top-up,Utilities,253.3,EUR,Successful,Direct Debit,25-34,France,Lyon,Standard,0,3.8,3.04,0
TXN009582,USR70689,1/14/2023,14:45:15,Purchase,Utilities,51.41,USD,Successful,Google Pay,45-54,United States,Chicago,Premium,0,0.26,0.21,0.51
TXN012477,USR76752,1/14/2023,11:03:50,Purchase,,58.81,GBP,Failed,Bank Transfer,25-34,United Kingdom,Manchester,Standard,0,0.88,0.7,
TXN001326,USR38119,1/15/2023,15:23:25,Withdrawal,Food & Dining,1138.32,GBP,Successful,Bank Transfer,25-34,United Kingdom,Glasgow,Plus,0,11.38,9.1,5.69
TXN014215,USR91439,1/15/2023,1:20:08,Purchase,Food & Dining,147.94,GBP,Successful,Apple Pay,18-24,United Kingdom,Leeds,Standard,0,2.22,1.78,0
TXN003525,USR21327,1/15/2023,11:49:46,Purchase,Utilities,741.6,GBP,Successful,Google Pay,55+,United Kingdom,Bristol,Plus,0,7.42,5.94,3.71
TXN014474,USR58570,1/15/2023,4:40:16,Transfer,Food & Dining,365.76,EUR,Successful,Card,25-34,Germany,Berlin,Standard,0,5.49,4.39,0
TXN004388,USR76512,1/15/2023,17:45:43,Purchase,Travel,317.93,EUR,Successful,Bank Transfer,35-44,Germany,Berlin,Metal,0,0.64,0.51,4.77
TXN013467,USR10974,1/15/2023,18:51:30,Purchase,Shopping,744.99,GBP,Successful,Google Pay,55+,United Kingdom,Edinburgh,Plus,0,7.45,5.96,3.72
TXN002637,USR68988,1/15/2023,20:34:02,Purchase,Shopping,632.54,EUR,Successful,Google Pay,,Germany,Frankfurt,Plus,0,6.33,5.06,3.16
TXN000476,USR35785,1/15/2023,5:56:17,Purchase,Shopping,476.65,EUR,Successful,Bank Transfer,25-34,France,Paris,Plus,0,4.77,3.82,2.38
TXN004385,USR35154,1/15/2023,18:20:56,Purchase,Travel,7.62,EUR,Successful,Card,18-24,Germany,Frankfurt,Standard,0,0.11,0.09,0
TXN006133,USR96587,1/15/2023,2:51:26,Purchase,Shopping,328.39,GBP,Reversed,Card,18-24,United Kingdom,Birmingham,Standard,0,4.93,3.94,0
TXN008808,USR65690,1/15/2023,11:56:02,Transfer,Food & Dining,3661.44,EUR,Successful,Google Pay,45-54,Spain,Valencia,Standard,0,54.92,43.94,0
TXN006049,USR31048,1/16/2023,17:28:27,Purchase,Travel,84.49,USD,Successful,Google Pay,25-34,United States,Chicago,Premium,0,0.42,0.34,0.84
TXN004599,USR64357,1/16/2023,3:39:52,Withdrawal,,682.01,GBP,Successful,Apple Pay,35-44,United Kingdom,Bristol,Standard,0,10.23,8.18,0
TXN001300,USR73837,1/16/2023,5:18:42,Withdrawal,Entertainment,553.72,EUR,Successful,Google Pay,25-34,Netherlands,Amsterdam,Premium,0,2.77,2.22,5.54
TXN012180,USR57028,1/16/2023,15:53:06,Purchase,Food & Dining,238.05,EUR,Successful,Card,18-24,Germany,Munich,Plus,0,2.38,1.9,1.19
TXN003815,USR68972,1/16/2023,7:52:45,Refund,Travel,442.08,GBP,Reversed,Apple Pay,55+,United Kingdom,London,Plus,0,4.42,3.54,
TXN006879,USR63903,1/16/2023,14:59:49,Transfer,Food & Dining,1318.81,GBP,Successful,Card,18-24,United Kingdom,London,Premium,0,6.59,5.27,13.19
TXN014694,USR24769,1/16/2023,8:32:39,Purchase,Transfer,296.16,EUR,Successful,Bank Transfer,35-44,France,Lyon,Standard,0,4.44,3.55,0
TXN006437,USR53452,1/16/2023,8:49:09,Purchase,Entertainment,49.37,GBP,Successful,Apple Pay,45-54,United Kingdom,Leeds,Standard,0,0.74,0.59,0
TXN006391,USR39423,1/16/2023,16:52:08,Purchase,Travel,1328.5,GBP,Successful,Card,18-24,United Kingdom,,Metal,0,2.66,2.13,19.93
TXN003994,USR87458,1/16/2023,23:45:49,Transfer,Food & Dining,6568.98,EUR,Successful,Apple Pay,25-34,Italy,Florence,Metal,0,13.14,10.51,98.53
TXN014054,USR49286,1/16/2023,5:03:20,Purchase,Shopping,930.36,GBP,Successful,Bank Transfer,35-44,United Kingdom,Leeds,Plus,0,9.3,7.44,4.65
TXN003942,USR62572,1/16/2023,20:18:30,Refund,Food & Dining,485.69,EUR,Successful,Google Pay,25-34,France,Marseille,Plus,0,4.86,3.89,2.43
TXN014934,USR72843,1/16/2023,17:06:36,Transfer,Shopping,696.81,GBP,Successful,Card,18-24,United Kingdom,,Standard,0,10.45,8.36,0
TXN004764,USR13875,1/16/2023,11:36:31,Purchase,Food & Dining,366.54,GBP,Successful,Bank Transfer,18-24,United Kingdom,Edinburgh,Standard,0,5.5,4.4,0
TXN005836,USR23937,1/16/2023,20:52:41,Transfer,Shopping,4915.75,GBP,Successful,Google Pay,18-24,United Kingdom,Birmingham,Premium,0,24.58,19.66,49.16
TXN000811,USR34928,1/16/2023,7:10:23,Purchase,Travel,915.94,EUR,Successful,Card,35-44,Netherlands,Amsterdam,Premium,0,4.58,3.66,9.16
TXN013458,USR84518,1/16/2023,18:59:05,Withdrawal,Transfer,723.36,GBP,Reversed,Bank Transfer,18-24,United Kingdom,Bristol,Standard,0,10.85,8.68,
TXN005276,USR20158,1/16/2023,0:29:00,Purchase,Food & Dining,66.03,EUR,Successful,Bank Transfer,25-34,Spain,Madrid,Metal,0,0.13,0.1,0.99
TXN005072,USR75395,1/16/2023,18:43:36,Purchase,Shopping,350.06,EUR,Successful,Card,,France,Marseille,Standard,0,5.25,4.2,0
TXN003790,USR15229,1/16/2023,16:43:15,Purchase,Transfer,665.15,GBP,Successful,,45-54,United Kingdom,Birmingham,Standard,0,9.98,7.98,0
TXN000084,USR51681,1/16/2023,7:11:56,Purchase,Food & Dining,418.57,USD,Successful,Card,45-54,United States,Los Angeles,Standard,0,6.28,5.02,0
TXN012366,USR63110,1/16/2023,8:15:06,Withdrawal,Shopping,1481.66,EUR,Successful,Apple Pay,35-44,France,Marseille,Premium,0,7.41,5.93,14.82
TXN013445,USR41398,1/16/2023,13:48:03,Withdrawal,Travel,1499.86,GBP,Successful,Google Pay,18-24,United Kingdom,Birmingham,Premium,0,7.5,6,15
TXN011113,USR33838,1/16/2023,15:56:27,Transfer,Food & Dining,3338.97,EUR,Successful,Bank Transfer,35-44,Spain,Barcelona,Standard,0,50.08,40.06,0
TXN006499,USR64807,1/16/2023,8:17:19,Purchase,Travel,47.84,USD,Successful,Google Pay,25-34,United States,Miami,Standard,0,0.72,0.58,0
TXN003845,USR50988,1/17/2023,18:59:05,Transfer,Shopping,7203.79,EUR,Successful,Card,18-24,Italy,Florence,Metal,0,14.41,11.53,108.06
TXN005228,USR34369,1/17/2023,13:05:49,Refund,Food & Dining,568.13,GBP,Successful,Bank Transfer,25-34,United Kingdom,Glasgow,Plus,0,5.68,4.54,2.84
TXN005694,USR82999,1/17/2023,16:21:34,Purchase,Travel,350.36,EUR,Successful,Apple Pay,25-34,Italy,Naples,Standard,0,5.26,4.21,0
TXN003805,USR77276,1/17/2023,17:08:24,Withdrawal,Entertainment,216.99,EUR,Failed,Google Pay,18-24,Germany,Munich,Standard,0,3.25,2.6,0
TXN013756,USR69917,1/17/2023,15:00:50,Transfer,Transfer,6462.85,GBP,Reversed,Google Pay,55+,United Kingdom,London,Metal,0,12.93,10.34,0
TXN002019,USR11620,1/17/2023,14:21:37,Purchase,Utilities,342.88,GBP,Successful,Apple Pay,35-44,United Kingdom,Manchester,Standard,0,5.14,4.11,0
TXN007796,USR67520,1/17/2023,17:03:08,Transfer,Entertainment,1223.37,USD,Successful,Card,35-44,United States,Los Angeles,Standard,0,18.35,14.68,0
TXN002359,USR10455,1/17/2023,3:25:12,Purchase,Utilities,115.16,EUR,Reversed,Card,35-44,France,Lyon,Plus,0,1.15,0.92,0
TXN001881,USR55033,1/17/2023,22:32:29,Purchase,Food & Dining,195.27,GBP,Successful,Apple Pay,25-34,United Kingdom,Glasgow,Standard,0,2.93,2.34,0
TXN009903,USR46497,1/17/2023,18:25:41,Purchase,Healthcare,123.62,GBP,Successful,Card,35-44,United Kingdom,Bristol,Standard,0,1.85,1.48,0
TXN011567,USR55237,1/17/2023,7:14:39,Purchase,Transfer,1000.88,EUR,Successful,Card,55+,Germany,Frankfurt,Premium,0,5,4,10.01
TXN006022,USR98338,1/17/2023,10:22:05,Top-up,Shopping,1438.78,GBP,Reversed,Card,18-24,United Kingdom,Birmingham,Premium,0,7.19,5.75,
TXN013696,USR94521,1/17/2023,4:29:33,Refund,Shopping,405.69,GBP,Successful,Card,35-44,United Kingdom,Liverpool,Plus,0,4.06,3.25,2.03
TXN006922,USR17780,1/17/2023,10:21:08,Refund,Shopping,720.69,EUR,Successful,Google Pay,35-44,Germany,Munich,Premium,0,3.6,2.88,7.21
TXN004567,USR39662,1/17/2023,20:09:42,Purchase,Shopping,590.91,EUR,Successful,Card,55+,Germany,Munich,Premium,0,2.95,2.36,5.91
TXN009522,USR17051,1/17/2023,18:13:42,Top-up,Travel,1604.49,EUR,Successful,Card,18-24,Netherlands,Utrecht,Standard,0,24.07,19.26,0
TXN011153,USR78852,1/17/2023,13:40:53,Transfer,Food & Dining,3541.39,EUR,Successful,Apple Pay,55+,Germany,Munich,Standard,0,53.12,42.5,0
TXN013035,USR15451,1/17/2023,14:57:53,Purchase,Utilities,191.64,GBP,Successful,Bank Transfer,25-34,United Kingdom,Glasgow,Standard,0,2.87,2.3,0
TXN014830,USR76402,1/17/2023,11:48:16,Transfer,Shopping,5152.25,GBP,Successful,Card,25-34,United Kingdom,London,Metal,0,10.3,8.24,77.28
TXN013750,USR88447,1/18/2023,23:24:02,Top-up,Travel,1138.17,GBP,Successful,Apple Pay,35-44,United Kingdom,Liverpool,Standard,0,17.07,13.66,0
TXN012819,USR25890,1/18/2023,14:45:30,Purchase,Healthcare,150.69,EUR,Successful,Bank Transfer,25-34,France,Marseille,Standard,0,2.26,1.81,0
TXN008477,USR44506,1/18/2023,17:39:51,Purchase,Food & Dining,127.55,EUR,Successful,Card,18-24,France,Paris,Standard,0,1.91,1.53,0
TXN006375,USR51482,1/18/2023,20:14:11,Top-up,Food & Dining,540.78,EUR,Successful,Bank Transfer,25-34,Netherlands,Rotterdam,Standard,0,8.11,6.49,0
TXN011856,USR20543,1/18/2023,12:13:58,Refund,Shopping,249,EUR,Successful,Card,35-44,Netherlands,Utrecht,Plus,0,2.49,1.99,1.25
TXN013745,USR30204,1/18/2023,12:45:42,Purchase,Food & Dining,85.74,GBP,Successful,Card,45-54,United Kingdom,Birmingham,Plus,0,0.86,0.69,0.43
TXN013746,USR92926,1/18/2023,5:19:55,Purchase,Travel,636.36,GBP,Successful,Card,35-44,United Kingdom,Leeds,Metal,0,1.27,1.02,9.55
