transaction_id,user_id,transaction_date,transaction_time,transaction_type,transaction_category,amount,currency,transaction_status,payment_method,age_group,country,city,subscription_plan,fraud_flag,transaction_fee,revenue_generated,cashback_amount,year,month,month_name,day_of_week,hour
TXN007372,USR92402,2023-01-08,8:16:54,Transfer,Food & Dining,829.72,EUR,Successful,Google Pay,25-34,France,Bordeaux,Standard,0,12.45,9.96,0.0,2023,1,January,Sunday,8
TXN007623,USR99824,2023-01-08,18:17:41,Purchase,Food & Dining,418.62,GBP,Successful,Google Pay,35-44,United Kingdom,Glasgow,Standard,0,6.28,5.02,0.0,2023,1,January,Sunday,18
TXN014287,USR42541,2023-01-08,20:06:38,Purchase,Other,318.13,GBP,Successful,Bank Transfer,55+,United Kingdom,Liverpool,Premium,0,1.59,1.27,3.18,2023,1,January,Sunday,20
TXN002045,USR35486,2023-01-08,7:06:21,Purchase,Shopping,412.03,EUR,Successful,Bank Transfer,25-34,Germany,Berlin,Metal,0,0.82,0.66,6.18,2023,1,January,Sunday,7
TXN001675,USR94790,2023-01-08,11:34:13,Purchase,Shopping,740.08,EUR,Successful,Card,18-24,Netherlands,Utrecht,Standard,0,11.1,8.88,0.0,2023,1,January,Sunday,11
TXN009515,USR56771,2023-01-09,20:14:48,Purchase,Travel,763.79,GBP,Successful,Apple Pay,45-54,United Kingdom,Birmingham,Standard,0,11.46,9.17,0.0,2023,1,January,Monday,20
TXN006637,USR25653,2023-01-09,23:40:27,Purchase,Shopping,43.99,GBP,Reversed,Direct Debit,18-24,United Kingdom,Birmingham,Standard,0,0.66,0.53,0.0,2023,1,January,Monday,23
TXN007801,USR27947,2023-01-09,15:30:33,Purchase,Healthcare,427.5,GBP,Successful,Bank Transfer,18-24,United Kingdom,Glasgow,Plus,0,4.28,3.42,2.14,2023,1,January,Monday,15
TXN000787,USR54438,2023-01-09,13:42:02,Purchase,Healthcare,628.45,GBP,Successful,Google Pay,55+,United Kingdom,Liverpool,Plus,1,6.28,5.02,3.14,2023,1,January,Monday,13
TXN002148,USR18799,2023-01-09,19:45:02,Purchase,Utilities,451.09,GBP,Successful,Apple Pay,18-24,United Kingdom,Unknown,Plus,0,4.51,3.61,2.26,2023,1,January,Monday,19
TXN014558,USR87973,2023-01-09,11:41:08,Purchase,Healthcare,441.96,GBP,Successful,Card,18-24,United Kingdom,Liverpool,Standard,0,6.63,5.3,0.0,2023,1,January,Monday,11
TXN011662,USR53684,2023-01-09,0:28:32,Purchase,Food & Dining,791.91,EUR,Successful,Card,45-54,Spain,Valencia,Standard,0,11.88,9.5,0.0,2023,1,January,Monday,0
TXN003156,USR17053,2023-01-09,18:21:22,Purchase,Entertainment,519.59,EUR,Successful,Google Pay,25-34,Italy,Milan,Standard,0,7.79,6.23,0.0,2023,1,January,Monday,18
TXN005924,USR94278,2023-01-09,0:33:04,Top-up,Transfer,1562.5,EUR,Successful,Google Pay,35-44,Spain,Valencia,Plus,0,15.62,12.5,7.81,2023,1,January,Monday,0
TXN006349,USR80943,2023-01-09,17:27:58,Withdrawal,Shopping,270.77,GBP,Successful,Card,35-44,United Kingdom,Glasgow,Standard,0,4.06,3.25,0.0,2023,1,January,Monday,17
TXN001015,USR98251,2023-01-09,8:27:51,Refund,Transfer,254.33,EUR,Successful,Card,55+,Italy,Naples,Plus,0,2.54,2.03,1.27,2023,1,January,Monday,8
TXN011539,USR25549,2023-01-09,9:13:21,Transfer,Utilities,993.4,EUR,Failed,Direct Debit,18-24,Netherlands,Utrecht,Standard,0,14.9,11.92,0.0,2023,1,January,Monday,9
TXN004022,USR26351,2023-01-09,13:51:05,Purchase,Food & Dining,759.16,EUR,Failed,Card,25-34,France,Paris,Standard,0,11.39,9.11,0.0,2023,1,January,Monday,13
TXN008485,USR52899,2023-01-09,19:05:50,Purchase,Other,381.58,EUR,Failed,Card,18-24,France,Marseille,Premium,0,1.91,1.53,0.0,2023,1,January,Monday,19
TXN002923,USR51756,2023-01-09,14:30:33,Purchase,Shopping,64.82,EUR,Reversed,Card,35-44,France,Bordeaux,Standard,0,0.97,0.78,0.0,2023,1,January,Monday,14
TXN009634,USR27474,2023-01-09,15:07:45,Transfer,Shopping,4768.84,EUR,Successful,Apple Pay,25-34,Spain,Barcelona,Standard,0,71.53,57.22,0.0,2023,1,January,Monday,15
TXN009850,USR89635,2023-01-09,9:30:58,Purchase,Travel,452.42,USD,Successful,Apple Pay,35-44,United States,Los Angeles,Metal,0,0.9,0.72,6.79,2023,1,January,Monday,9
TXN012151,USR46275,2023-01-09,15:15:19,Purchase,Healthcare,348.77,GBP,Successful,Card,18-24,United Kingdom,Bristol,Standard,0,5.23,4.18,0.0,2023,1,January,Monday,15
TXN007392,USR13581,2023-01-09,9:18:01,Transfer,Food & Dining,2142.37,GBP,Successful,Bank Transfer,35-44,United Kingdom,London,Premium,0,10.71,8.57,21.42,2023,1,January,Monday,9
TXN002604,USR40386,2023-01-09,12:06:36,Purchase,Entertainment,643.97,USD,Successful,Apple Pay,55+,United States,Miami,Standard,0,9.66,7.73,0.0,2023,1,January,Monday,12
TXN012701,USR58977,2023-01-09,15:24:03,Purchase,Utilities,650.98,EUR,Successful,Apple Pay,35-44,Netherlands,Rotterdam,Standard,0,9.76,7.81,0.0,2023,1,January,Monday,15
TXN000980,USR37149,2023-01-10,12:31:13,Transfer,Utilities,4788.27,GBP,Successful,Bank Transfer,18-24,United Kingdom,Bristol,Standard,0,71.82,57.46,0.0,2023,1,January,Tuesday,12
TXN003129,USR90225,2023-01-10,11:38:40,Purchase,Food & Dining,109.75,GBP,Successful,Card,55+,United Kingdom,Liverpool,Plus,0,1.1,0.88,0.55,2023,1,January,Tuesday,11
TXN014134,USR96275,2023-01-10,18:09:41,Refund,Shopping,292.87,GBP,Successful,Bank Transfer,25-34,United Kingdom,Bristol,Standard,0,4.39,3.51,0.0,2023,1,January,Tuesday,18
TXN000639,USR12170,2023-01-10,19:30:21,Top-up,Healthcare,669.95,GBP,Successful,Card,25-34,United Kingdom,Unknown,Standard,0,10.05,8.04,0.0,2023,1,January,Tuesday,19
TXN011842,USR81302,2023-01-10,7:48:29,Purchase,Shopping,786.66,GBP,Successful,Card,18-24,United Kingdom,Liverpool,Premium,0,3.93,3.14,7.87,2023,1,January,Tuesday,7
TXN011217,USR57085,2023-01-10,18:41:40,Top-up,Entertainment,145.52,GBP,Successful,Card,45-54,United Kingdom,Edinburgh,Plus,0,1.46,1.17,0.73,2023,1,January,Tuesday,18
TXN000392,USR15339,2023-01-10,14:17:19,Purchase,Food & Dining,599.86,EUR,Successful,Apple Pay,25-34,France,Marseille,Standard,0,9.0,7.2,0.0,2023,1,January,Tuesday,14
TXN005607,USR18869,2023-01-10,7:55:00,Purchase,Shopping,325.29,GBP,Successful,Card,35-44,United Kingdom,Bristol,Standard,0,4.88,3.9,0.0,2023,1,January,Tuesday,7
TXN005450,USR12043,2023-01-10,16:59:39,Refund,Utilities,23.76,GBP,Successful,Bank Transfer,18-24,United Kingdom,Leeds,Plus,0,0.24,0.19,0.12,2023,1,January,Tuesday,16
TXN013529,USR21415,2023-01-10,21:23:25,Purchase,Shopping,398.68,EUR,Successful,Card,25-34,Italy,Rome,Standard,0,5.98,4.78,0.0,2023,1,January,Tuesday,21
TXN004889,USR89632,2023-01-10,18:52:53,Purchase,Healthcare,939.49,GBP,Reversed,Card,35-44,United Kingdom,London,Premium,0,4.7,3.76,0.0,2023,1,January,Tuesday,18
TXN013490,USR44567,2023-01-10,14:49:58,Purchase,Entertainment,720.39,GBP,Successful,Card,25-34,United Kingdom,London,Metal,0,1.44,1.15,10.81,2023,1,January,Tuesday,14
TXN000808,USR13145,2023-01-10,14:43:11,Purchase,Food & Dining,201.92,GBP,Successful,Bank Transfer,25-34,United Kingdom,Liverpool,Standard,0,3.03,2.42,0.0,2023,1,January,Tuesday,14
TXN010704,USR80208,2023-01-10,4:02:25,Refund,Food & Dining,536.16,USD,Failed,Bank Transfer,18-24,United States,Miami,Metal,0,1.07,0.86,0.0,2023,1,January,Tuesday,4
TXN001491,USR41079,2023-01-10,18:37:31,Refund,Food & Dining,328.67,GBP,Successful,Card,Unknown,United Kingdom,Manchester,Standard,0,4.93,3.94,0.0,2023,1,January,Tuesday,18
TXN000058,USR80098,2023-01-10,17:43:27,Purchase,Food & Dining,141.58,GBP,Successful,Direct Debit,18-24,United Kingdom,Edinburgh,Standard,0,2.12,1.7,0.0,2023,1,January,Tuesday,17
TXN004335,USR86765,2023-01-10,10:56:31,Refund,Utilities,437.51,GBP,Successful,Card,25-34,United Kingdom,Bristol,Plus,0,4.38,3.5,2.19,2023,1,January,Tuesday,10
TXN006251,USR54473,2023-01-10,18:53:13,Transfer,Travel,4399.13,EUR,Successful,Card,45-54,Netherlands,Amsterdam,Standard,0,65.99,52.79,0.0,2023,1,January,Tuesday,18
TXN009382,USR47024,2023-01-10,16:26:29,Purchase,Shopping,685.21,EUR,Successful,Direct Debit,35-44,Netherlands,Amsterdam,Standard,0,10.28,8.22,0.0,2023,1,January,Tuesday,16
TXN003589,USR57526,2023-01-11,17:48:26,Purchase,Travel,355.81,GBP,Successful,Card,25-34,United Kingdom,Liverpool,Plus,0,3.56,2.85,1.78,2023,1,January,Wednesday,17
TXN006616,USR71467,2023-01-11,2:29:35,Purchase,Healthcare,116.14,EUR,Successful,Card,25-34,France,Lyon,Plus,0,1.16,0.93,0.58,2023,1,January,Wednesday,2
TXN006099,USR53749,2023-01-11,3:56:21,Purchase,Other,924.14,GBP,Successful,Bank Transfer,25-34,United Kingdom,Manchester,Metal,0,1.85,1.48,13.86,2023,1,January,Wednesday,3
TXN009921,USR72787,2023-01-11,20:30:59,Purchase,Shopping,540.93,EUR,Successful,Google Pay,18-24,Germany,Hamburg,Standard,0,8.11,6.49,0.0,2023,1,January,Wednesday,20
TXN000248,USR53610,2023-01-11,8:14:12,Purchase,Shopping,66.88,EUR,Successful,Apple Pay,35-44,Netherlands,Rotterdam,Plus,0,0.67,0.54,0.33,2023,1,January,Wednesday,8
TXN006386,USR26080,2023-01-11,2:12:01,Transfer,Shopping,1264.92,EUR,Successful,Bank Transfer,18-24,Netherlands,Amsterdam,Standard,0,18.97,15.18,0.0,2023,1,January,Wednesday,2
TXN008290,USR27079,2023-01-11,8:23:16,Purchase,Shopping,200.83,GBP,Reversed,Card,25-34,United Kingdom,London,Plus,0,2.01,1.61,0.0,2023,1,January,Wednesday,8
TXN009027,USR29073,2023-01-11,15:29:10,Transfer,Food & Dining,3916.03,EUR,Successful,Bank Transfer,35-44,France,Paris,Standard,1,58.74,46.99,0.0,2023,1,January,Wednesday,15
TXN005298,USR84393,2023-01-11,18:09:52,Top-up,Entertainment,1467.94,GBP,Successful,Apple Pay,35-44,United Kingdom,Bristol,Standard,0,22.02,17.62,0.0,2023,1,January,Wednesday,18
TXN013998,USR80286,2023-01-11,16:22:59,Purchase,Utilities,9.61,EUR,Successful,Card,45-54,Germany,Frankfurt,Premium,0,0.05,0.04,0.1,2023,1,January,Wednesday,16
TXN012596,USR66369,2023-01-11,18:06:24,Purchase,Entertainment,301.37,EUR,Successful,Apple Pay,25-34,Spain,Barcelona,Standard,0,4.52,3.62,0.0,2023,1,January,Wednesday,18
TXN007240,USR80748,2023-01-11,4:16:32,Top-up,Healthcare,245.59,EUR,Successful,Apple Pay,18-24,Netherlands,Utrecht,Standard,0,3.68,2.94,0.0,2023,1,January,Wednesday,4
TXN012604,USR41991,2023-01-11,16:07:14,Refund,Food & Dining,304.36,EUR,Successful,Apple Pay,35-44,Italy,Rome,Plus,0,3.04,2.43,1.52,2023,1,January,Wednesday,16
TXN010464,USR98225,2023-01-11,12:39:29,Transfer,Other,2954.15,EUR,Successful,Apple Pay,35-44,Italy,Naples,Metal,0,5.91,4.73,44.31,2023,1,January,Wednesday,12
TXN009902,USR74819,2023-01-11,12:43:46,Transfer,Other,1444.24,USD,Successful,Card,45-54,United States,Los Angeles,Premium,0,7.22,5.78,14.44,2023,1,January,Wednesday,12
TXN009328,USR69450,2023-01-11,10:33:40,Transfer,Shopping,1834.24,EUR,Successful,Card,25-34,Germany,Frankfurt,Standard,0,27.51,22.01,0.0,2023,1,January,Wednesday,10
TXN008551,USR20328,2023-01-11,11:57:11,Refund,Healthcare,412.58,USD,Successful,Card,35-44,United States,Miami,Plus,0,4.13,3.3,2.06,2023,1,January,Wednesday,11
TXN004615,USR88849,2023-01-11,6:43:54,Transfer,Healthcare,501.83,GBP,Successful,Card,35-44,United Kingdom,Leeds,Plus,0,5.02,4.02,2.51,2023,1,January,Wednesday,6
TXN002627,USR42008,2023-01-11,2:34:04,Refund,Food & Dining,181.25,EUR,Successful,Apple Pay,25-34,Netherlands,Utrecht,Standard,0,2.72,2.18,0.0,2023,1,January,Wednesday,2
TXN002155,USR61417,2023-01-11,7:43:31,Transfer,Utilities,6681.75,USD,Successful,Direct Debit,25-34,United States,Los Angeles,Metal,1,13.36,10.69,100.23,2023,1,January,Wednesday,7
TXN004200,USR17328,2023-01-11,7:23:17,Purchase,Healthcare,200.93,GBP,Successful,Card,35-44,United Kingdom,Leeds,Standard,0,3.01,2.41,0.0,2023,1,January,Wednesday,7
TXN014026,USR13883,2023-01-11,16:17:09,Refund,Shopping,105.89,EUR,Successful,Card,35-44,Spain,Valencia,Metal,0,0.21,0.17,1.59,2023,1,January,Wednesday,16
TXN001542,USR13105,2023-01-11,16:45:48,Purchase,Other,723.84,GBP,Successful,Apple Pay,25-34,United Kingdom,Liverpool,Plus,0,7.24,5.79,3.62,2023,1,January,Wednesday,16
TXN011659,USR98067,2023-01-11,18:28:01,Purchase,Entertainment,3.39,EUR,Successful,Bank Transfer,25-34,Italy,Naples,Standard,0,0.05,0.04,0.0,2023,1,January,Wednesday,18
TXN009475,USR99126,2023-01-11,17:49:44,Withdrawal,Shopping,389.58,EUR,Failed,Card,25-34,France,Lyon,Plus,0,3.9,3.12,0.0,2023,1,January,Wednesday,17
TXN003207,USR85543,2023-01-12,3:35:46,Transfer,Shopping,3459.26,GBP,Successful,Google Pay,25-34,United Kingdom,Bristol,Standard,1,51.89,41.51,0.0,2023,1,January,Thursday,3
TXN000527,USR36099,2023-01-12,7:55:18,Top-up,Travel,466.28,EUR,Successful,Card,18-24,Italy,Florence,Standard,0,6.99,5.59,0.0,2023,1,January,Thursday,7
TXN009736,USR45325,2023-01-12,20:49:14,Refund,Utilities,713.66,EUR,Failed,Bank Transfer,35-44,Germany,Berlin,Metal,0,1.43,1.14,0.0,2023,1,January,Thursday,20
TXN002850,USR40597,2023-01-12,8:59:43,Refund,Shopping,205.88,GBP,Successful,Card,45-54,United Kingdom,Leeds,Standard,0,3.09,2.47,0.0,2023,1,January,Thursday,8
TXN001739,USR32734,2023-01-12,19:36:51,Purchase,Utilities,707.8,GBP,Successful,Apple Pay,25-34,United Kingdom,Leeds,Premium,0,3.54,2.83,7.08,2023,1,January,Thursday,19
TXN001845,USR44174,2023-01-12,19:58:37,Purchase,Entertainment,658.92,GBP,Successful,Apple Pay,18-24,United Kingdom,Manchester,Standard,0,9.88,7.9,0.0,2023,1,January,Thursday,19
TXN000902,USR72739,2023-01-12,15:44:12,Purchase,Shopping,759.78,EUR,Reversed,Card,25-34,France,Paris,Standard,0,11.4,9.12,0.0,2023,1,January,Thursday,15
TXN002453,USR25551,2023-01-12,7:27:08,Transfer,Uncategorised,4357.81,GBP,Successful,Bank Transfer,18-24,United Kingdom,Manchester,Standard,0,65.37,52.3,0.0,2023,1,January,Thursday,7
TXN010788,USR30591,2023-01-12,11:42:10,Purchase,Travel,483.22,GBP,Successful,Card,18-24,United Kingdom,Birmingham,Plus,0,4.83,3.86,2.42,2023,1,January,Thursday,11
TXN004982,USR88023,2023-01-12,18:57:23,Transfer,Travel,1728.18,GBP,Successful,Card,18-24,United Kingdom,Liverpool,Plus,0,17.28,13.82,8.64,2023,1,January,Thursday,18
TXN005847,USR50088,2023-01-12,16:50:36,Purchase,Shopping,683.37,EUR,Successful,Google Pay,25-34,France,Lyon,Standard,0,10.25,8.2,0.0,2023,1,January,Thursday,16
TXN008613,USR66283,2023-01-12,17:05:55,Top-up,Utilities,278.88,USD,Successful,Bank Transfer,25-34,United States,Los Angeles,Plus,0,2.79,2.23,1.39,2023,1,January,Thursday,17
TXN012070,USR31311,2023-01-12,7:32:22,Purchase,Food & Dining,694.58,EUR,Successful,Apple Pay,25-34,Netherlands,Amsterdam,Standard,0,10.42,8.34,0.0,2023,1,January,Thursday,7
TXN012302,USR18169,2023-01-12,9:36:41,Top-up,Food & Dining,2786.32,EUR,Successful,Card,25-34,France,Marseille,Metal,0,5.57,4.46,41.79,2023,1,January,Thursday,9
TXN014124,USR87458,2023-01-12,17:25:53,Withdrawal,Transfer,394.8,EUR,Successful,Card,25-34,Italy,Florence,Metal,0,0.79,0.63,5.92,2023,1,January,Thursday,17
TXN006706,USR59792,2023-01-12,2:42:17,Withdrawal,Healthcare,163.56,GBP,Failed,Card,45-54,United Kingdom,Liverpool,Standard,1,2.45,1.96,0.0,2023,1,January,Thursday,2
TXN010146,USR62757,2023-01-13,8:11:42,Top-up,Transfer,751.99,GBP,Successful,Bank Transfer,18-24,United Kingdom,Liverpool,Standard,0,11.28,9.02,0.0,2023,1,January,Friday,8
TXN012149,USR65572,2023-01-13,17:11:54,Transfer,Utilities,362.72,EUR,Successful,Apple Pay,35-44,Spain,Valencia,Premium,0,1.81,1.45,3.63,2023,1,January,Friday,17
TXN011513,USR79036,2023-01-13,17:26:21,Transfer,Shopping,5574.88,EUR,Successful,Bank Transfer,18-24,Italy,Florence,Plus,0,55.75,44.6,27.87,2023,1,January,Friday,17
TXN010164,USR75748,2023-01-13,11:05:48,Top-up,Healthcare,1821.94,USD,Successful,Apple Pay,25-34,United States,Los Angeles,Premium,0,9.11,7.29,18.22,2023,1,January,Friday,11
TXN000737,USR98268,2023-01-13,11:03:11,Purchase,Food & Dining,402.76,EUR,Failed,Direct Debit,18-24,Spain,Barcelona,Standard,0,6.04,4.83,0.0,2023,1,January,Friday,11
TXN014845,USR65572,2023-01-13,16:04:07,Purchase,Other,945.98,EUR,Successful,Card,35-44,Spain,Valencia,Premium,0,4.73,3.78,9.46,2023,1,January,Friday,16
TXN006669,USR35191,2023-01-13,8:13:19,Purchase,Shopping,893.0,USD,Successful,Bank Transfer,45-54,United States,New York,Plus,0,8.93,7.14,4.46,2023,1,January,Friday,8
TXN009616,USR60023,2023-01-13,15:09:03,Purchase,Utilities,373.58,EUR,Successful,Apple Pay,35-44,Italy,Rome,Plus,0,3.74,2.99,1.87,2023,1,January,Friday,15
TXN009416,USR80463,2023-01-13,19:07:03,Purchase,Healthcare,668.7,GBP,Successful,Card,18-24,United Kingdom,Glasgow,Metal,0,1.34,1.07,10.03,2023,1,January,Friday,19
TXN005784,USR92969,2023-01-13,18:33:03,Purchase,Uncategorised,387.2,GBP,Successful,Card,18-24,United Kingdom,Leeds,Standard,0,5.81,4.65,0.0,2023,1,January,Friday,18
TXN002456,USR70394,2023-01-13,14:54:11,Purchase,Shopping,49.56,GBP,Successful,Direct Debit,25-34,United Kingdom,Liverpool,Standard,0,0.74,0.59,0.0,2023,1,January,Friday,14
TXN000623,USR60506,2023-01-13,8:51:26,Purchase,Shopping,135.68,EUR,Successful,Card,55+,France,Marseille,Plus,1,1.36,1.09,0.68,2023,1,January,Friday,8
TXN006443,USR18566,2023-01-13,19:07:03,Transfer,Food & Dining,5701.95,EUR,Successful,Google Pay,18-24,Italy,Rome,Plus,0,57.02,45.62,28.51,2023,1,January,Friday,19
TXN011064,USR74265,2023-01-13,12:03:53,Purchase,Food & Dining,1365.62,EUR,Successful,Card,55+,Germany,Hamburg,Metal,0,2.73,2.18,20.48,2023,1,January,Friday,12
TXN009199,USR24744,2023-01-13,16:53:32,Transfer,Other,2744.38,EUR,Successful,Bank Transfer,45-54,Netherlands,Utrecht,Standard,0,41.17,32.94,0.0,2023,1,January,Friday,16
TXN001551,USR67963,2023-01-13,8:14:28,Purchase,Shopping,569.27,EUR,Successful,Apple Pay,45-54,Spain,Barcelona,Standard,0,8.54,6.83,0.0,2023,1,January,Friday,8
TXN005837,USR71894,2023-01-13,16:46:32,Purchase,Healthcare,672.11,EUR,Successful,Bank Transfer,25-34,Spain,Seville,Standard,0,10.08,8.06,0.0,2023,1,January,Friday,16
TXN007017,USR20480,2023-01-13,8:41:35,Purchase,Food & Dining,27.05,GBP,Successful,Card,25-34,United Kingdom,Leeds,Plus,0,0.27,0.22,0.14,2023,1,January,Friday,8
TXN013425,USR21814,2023-01-13,4:06:41,Top-up,Food & Dining,783.2,USD,Successful,Card,35-44,United States,Chicago,Standard,0,11.75,9.4,0.0,2023,1,January,Friday,4
TXN011561,USR21485,2023-01-13,7:10:12,Purchase,Transfer,74.09,EUR,Successful,Card,25-34,France,Paris,Standard,0,1.11,0.89,0.0,2023,1,January,Friday,7
TXN011667,USR66773,2023-01-13,22:34:44,Withdrawal,Utilities,386.5,USD,Successful,Card,55+,United States,Los Angeles,Plus,0,3.87,3.1,1.93,2023,1,January,Friday,22
TXN000348,USR57542,2023-01-13,18:42:20,Purchase,Utilities,25.93,GBP,Successful,Card,35-44,United Kingdom,Leeds,Premium,0,0.13,0.1,0.26,2023,1,January,Friday,18
TXN003708,USR95620,2023-01-14,8:24:13,Top-up,Utilities,739.08,GBP,Successful,Bank Transfer,18-24,United Kingdom,Glasgow,Metal,0,1.48,1.18,11.09,2023,1,January,Saturday,8
TXN008855,USR55706,2023-01-14,19:32:51,Purchase,Food & Dining,696.1,EUR,Successful,Bank Transfer,25-34,Spain,Seville,Standard,0,10.44,8.35,0.0,2023,1,January,Saturday,19
TXN014616,USR32795,2023-01-14,20:09:35,Top-up,Uncategorised,815.38,GBP,Successful,Bank Transfer,45-54,United Kingdom,Manchester,Plus,0,8.15,6.52,4.08,2023,1,January,Saturday,20
TXN007584,USR86188,2023-01-14,7:45:55,Purchase,Travel,446.47,GBP,Successful,Card,25-34,United Kingdom,Unknown,Standard,0,6.7,5.36,0.0,2023,1,January,Saturday,7
TXN006453,USR50043,2023-01-14,11:53:11,Purchase,Utilities,400.89,EUR,Successful,Card,35-44,Germany,Munich,Standard,0,6.01,4.81,0.0,2023,1,January,Saturday,11
TXN014576,USR98869,2023-01-14,3:40:08,Refund,Food & Dining,156.23,EUR,Successful,Bank Transfer,Unknown,Spain,Barcelona,Standard,0,2.34,1.87,0.0,2023,1,January,Saturday,3
TXN011428,USR36931,2023-01-14,3:58:07,Transfer,Utilities,2470.27,EUR,Successful,Card,25-34,France,Bordeaux,Premium,0,12.35,9.88,24.7,2023,1,January,Saturday,3
TXN004430,USR63883,2023-01-14,22:33:37,Purchase,Other,391.64,EUR,Successful,Apple Pay,25-34,Germany,Hamburg,Standard,0,5.87,4.7,0.0,2023,1,January,Saturday,22
TXN002179,USR35317,2023-01-14,2:04:58,Transfer,Food & Dining,8890.81,EUR,Successful,Card,Unknown,Germany,Munich,Metal,0,17.78,14.22,133.36,2023,1,January,Saturday,2
TXN009817,USR15383,2023-01-14,8:21:57,Top-up,Shopping,1301.65,EUR,Successful,Card,25-34,Germany,Berlin,Premium,0,6.51,5.21,13.02,2023,1,January,Saturday,8
TXN000513,USR26315,2023-01-14,16:41:26,Purchase,Healthcare,355.82,EUR,Successful,Card,25-34,Germany,Berlin,Standard,0,5.34,4.27,0.0,2023,1,January,Saturday,16
TXN011605,USR46452,2023-01-14,21:42:16,Transfer,Travel,4876.38,GBP,Successful,Bank Transfer,35-44,United Kingdom,London,Standard,0,73.15,58.52,0.0,2023,1,January,Saturday,21
TXN000063,USR51347,2023-01-14,21:17:28,Purchase,Utilities,634.44,GBP,Failed,Bank Transfer,25-34,United Kingdom,London,Standard,0,9.52,7.62,0.0,2023,1,January,Saturday,21
TXN002687,USR81068,2023-01-14,18:21:28,Purchase,Shopping,619.14,GBP,Successful,Bank Transfer,25-34,United Kingdom,Birmingham,Metal,0,1.24,0.99,9.29,2023,1,January,Saturday,18
TXN006146,USR26770,2023-01-14,16:41:22,Top-up,Entertainment,1640.8,GBP,Failed,Card,25-34,United Kingdom,Leeds,Standard,0,24.61,19.69,0.0,2023,1,January,Saturday,16
TXN006420,USR32983,2023-01-14,3:09:23,Purchase,Shopping,743.53,EUR,Successful,Google Pay,25-34,Italy,Florence,Standard,0,11.15,8.92,0.0,2023,1,January,Saturday,3
TXN008016,USR50088,2023-01-14,8:00:20,Top-up,Utilities,253.3,EUR,Successful,Direct Debit,25-34,France,Lyon,Standard,0,3.8,3.04,0.0,2023,1,January,Saturday,8
TXN009582,USR70689,2023-01-14,14:45:15,Purchase,Utilities,51.41,USD,Successful,Google Pay,45-54,United States,Chicago,Premium,0,0.26,0.21,0.51,2023,1,January,Saturday,14
TXN012477,USR76752,2023-01-14,11:03:50,Purchase,Uncategorised,58.81,GBP,Failed,Bank Transfer,25-34,United Kingdom,Manchester,Standard,0,0.88,0.7,0.0,2023,1,January,Saturday,11
TXN001326,USR38119,2023-01-15,15:23:25,Withdrawal,Food & Dining,1138.32,GBP,Successful,Bank Transfer,25-34,United Kingdom,Glasgow,Plus,0,11.38,9.1,5.69,2023,1,January,Sunday,15
TXN014215,USR91439,2023-01-15,1:20:08,Purchase,Food & Dining,147.94,GBP,Successful,Apple Pay,18-24,United Kingdom,Leeds,Standard,0,2.22,1.78,0.0,2023,1,January,Sunday,1
TXN003525,USR21327,2023-01-15,11:49:46,Purchase,Utilities,741.6,GBP,Successful,Google Pay,55+,United Kingdom,Bristol,Plus,0,7.42,5.94,3.71,2023,1,January,Sunday,11
TXN014474,USR58570,2023-01-15,4:40:16,Transfer,Food & Dining,365.76,EUR,Successful,Card,25-34,Germany,Berlin,Standard,0,5.49,4.39,0.0,2023,1,January,Sunday,4
